"","CV_QC","CV_Samples"
"M18843",10.6155013370429,75.2905964181405
"M23997",25.5772002383566,110.22572683364
"M37052",86.5220828483432,64.0863398110116
"M35331",84.083026942479,70.6327679123391
"M42672",96.9679287327395,56.1189904869549
"M13683",38.3928316937265,40.6675156073289
"M27448",23.7702187763812,48.1519494383881
"M31233",20.5236330292978,26.0553015040153
"M35239",43.4819701479852,59.8844046750728
"M23869",29.8718300654829,71.0579875356372
"M24725",22.9307065125548,71.2884412770977
"M37719",54.2642336780458,42.1430590320848
"M38466",56.323990620936,84.5450134342196
"M16632",33.6556468351462,45.1637948692884
"M28013",60.345481303656,55.8282093710573
"M28879",44.385815161656,110.78268545108
"M16633",30.7277077286872,49.9446196711271
"M21432",27.0731411341662,37.5551891492304
"M25506",19.5831257950218,93.6839173327178
"M32654",36.9201070591681,125.902979195823
"M34231",69.741763061881,36.9943453252489
"M24726",36.259522577187,81.9861647013158
"M29421",28.8334017353729,55.1946323355186
"M26280",54.8929231940651,98.2330133082256
"M30147",16.1827782003439,66.2670520314548
"M34232",31.182683315588,64.2230734359991
"M28488",15.1495728895545,72.6333186840279
"M28489",48.7662180207057,95.5812590447977
"M33468",48.1568591163321,154.559041979123
"M16634",13.1233090239622,46.0246522894202
"M19859",12.5901164699951,76.7340286020332
"M22508",13.653283401845,90.8354535449704
"M36612",51.5894465175043,131.434537850047
"M25507",23.2046301053743,76.9615912697953
"M25508",14.4057494659022,75.8445566503301
"M37259",34.1911774027581,237.86008344244
"M16635",8.44752251448603,30.225989012177
"M19860",33.9659797677169,86.328099012508
"M30980",33.5469349585734,48.5758307207335
"M34233",35.1253834040634,46.8444496712929
"M35834",27.9343460502283,140.214625497238
"M38380",67.4653531896313,70.2115531430933
"M23998",24.5631832624042,60.7372644569412
"M19861",39.8715030448359,64.8424723019346
"M28739",47.9591985064983,64.3209326656783
"M40691",68.6752774864382,55.1865980173189
"M18945",131.804016747205,109.169779078541
"M24986",48.3219709444826,72.5772378104186
"M25509",15.216332579398,103.42487741481
"M27449",53.9199696174964,80.3701978244186
"M28230",26.6845860410723,65.1412187894909
"M35332",92.1033232394975,43.6692656279612
"M38381",70.5098258680649,62.602225093312
"M34364",94.852118418766,42.0958899557015
"M37260",100.070958606279,57.9875694989483
"M31803",19.8254257794882,51.0056625497247
"M29675",61.177919842586,43.885232056697
"M31568",29.8668597397622,88.6851709267919
"M18431",53.7515733485986,40.9073780107444
"M32899",40.9657604800082,123.735905405847
"M41296",154.967253481119,68.1394426719491
"M17794",31.419017802406,48.9383154129267
"M42242",73.5676703332623,113.764521999614
"M23198",31.1921006423712,108.299914688187
"M13684",15.5494505168457,69.5998039267935
"M12305",17.4716044528888,78.4712257700892
"M32273",72.7979947370933,95.0473965038397
"M12306",14.9580008158585,118.532954434954
"M14971",26.5617700831795,112.828666871083
"M27450",82.74188590837,99.7512603187387
"M12307",24.5539544493636,59.5129387164909
"M15098",11.5513875262752,170.769310187379
"M40306",118.364574182557,130.47768810736
"M16636",17.1613686623902,57.2199288449733
"M29562",38.4731443619466,78.3545036041939
"M22368",15.1574898060403,144.691227209187
"M31342",64.0806393758761,83.057912077771
"M25768",61.8631908076508,71.5272876701121
"M29563",101.153662824676,54.1369255352786
"M31462",30.654058407158,97.7992375798228
"M12870",16.5449415646428,33.8768540473468
"M18432",23.2728920931739,48.9505786931952
"M6762",11.1631332513032,76.7999492631265
"M25900",14.6608221123948,70.6466523295529
"M28123",35.5146645046746,120.490509458564
"M32029",25.7288267158538,87.7846376828322
"M22822",12.4420925412087,60.7515862805046
"M37491",42.5482362760953,87.0353467848473
"M20111",16.7837489069388,109.398419914213
"M21703",24.3893114051378,35.8489817419637
"M27007",12.3973270025156,49.7172724967669
"M31569",22.1355554083669,66.9476689615133
"M43026",87.6456956095882,108.877089803356
"M12308",44.9185834606714,68.6818117699548
"M27451",69.6592949038112,122.958886171002
"M37155",70.5669982305096,148.54826752554
"M40886",163.682982235849,139.693600568882
"M16637",14.8915478842523,67.9380530779026
"M17795",17.4200221173734,55.0072819700266
"M22823",13.7914348463938,62.2007759389363
"M31804",46.2463656519295,37.9594669081913
"M37492",51.7408453665376,63.8975213343861
"M35709",68.5623757852644,84.7413705660654
"M40887",107.595472562304,195.855709601558
"M42764",127.944649434083,94.0782523283381
"M16638",14.2345025021473,41.7181506919771
"M23199",61.2755560455722,80.7135443029864
"M25510",37.6205084899831,79.7844831533903
"M31107",56.9704876774164,117.587435891686
"M11988",24.0445078275052,97.3144129265216
"M26281",25.3278363951302,67.4284240262007
"M15099",15.7351994283847,37.7484341145597
"M23200",23.4302331385054,75.2752421898236
"M24727",52.0634909520706,152.42096380673
"M25356",55.1012075960268,136.286286066166
"M33752",57.6032871959201,57.6116046594562
"M16517",19.9287501957068,107.150409316242
"M17675",9.74873906630865,120.289139940457
"M22824",31.2995081725755,56.2120212406421
"M37261",40.3030789059631,32.1391942667805
"M23486",35.2906103210101,101.601821896693
"M33244",39.5286607752736,41.4947437710091
"M42765",72.8784979025739,94.7188145756588
"M17377",27.6336936451944,89.939488777219
"M20899",33.0387723411013,62.0058469371565
"M27452",65.0431817632051,47.0706321639302
"M31343",28.2072208386162,127.064158786629
"M19223",62.9401853816191,51.0124573196834
"M26282",34.7753605101673,39.2551588209921
"M27894",19.4701606817403,51.2435233019977
"M18068",44.3065952103615,185.395797836853
"M21280",43.961497730754,34.0727537915763
"M14633",6.29256187182682,82.284612507249
"M15100",33.2112738512449,39.9360981696343
"M24728",43.6041945390373,113.865848778208
"M35471",51.272151243335,109.564204142523
"M13685",43.2341426156616,214.892608120836
"M23201",33.2018670465786,75.5601561957855
"M23487",60.4335973907595,43.5670863230127
"M39649",80.7315198082702,90.3446298730597
"M40307",187.138749184731,162.579497552375
"M42766",138.385374002044,138.763825256679
"M18069",104.487382138495,57.0934508883095
"M25239",37.8650450855995,98.4493959392391
"M39650",75.5890333447945,71.0786755172911
"M22509",45.2935613998004,48.1030530856041
"M16134",34.8562026023032,52.9174558966315
"M25357",17.6760293320306,65.1747217081366
"M11018",15.432639260843,50.2750968660564
"M18185",18.1360293887735,39.3185438473111
"M27297",22.0028249055751,43.4429945381065
"M31344",21.5072795060162,26.7592215982839
"M33469",23.2699524024692,48.4053570217938
"M34933",92.385859194595,64.6745835753589
"M37493",48.769646014337,66.1870903625902
"M39651",66.5681436939365,41.6596994118217
"M42767",112.800118222334,68.0188655569544
"M8711",251.211538881191,126.304375119873
"M37262",43.9605327848579,32.4933871013068
"M28490",21.0237878545378,88.1145654244266
"M32274",39.3801916970526,53.3190446021583
"M32275",93.6969510771474,85.6525859512852
"M37156",48.6265622502883,50.2831886305854
"M41718",157.112307446381,158.050448604701
"M16518",11.2201446645067,77.61925576302
"M17676",8.51585760138751,89.9981912116325
"M40101",102.869958166085,99.5147646695391
"M31345",40.3431098683728,93.9022603070373
"M28880",63.5313159270303,135.259508351296
"M32154",26.5221121947945,48.757004509069
"M35979",61.2841279772926,72.9457718988143
"M38948",72.8945796340623,102.415703300714
"M40189",84.3185500010377,97.73719533005
"M30833",42.1305564775147,93.3016835426658
"M37853",73.3580529277981,129.297658260732
"M13686",52.8997431242691,48.5416668756099
"M16639",16.0345199577696,54.2705387794973
"M26283",51.1715666867254,58.7382340037116
"M34829",64.3291095734256,65.9243871612281
"M42331",53.2732468441581,215.114008596365
"M15101",14.5516764528435,33.34712420668
"M34365",88.5181470130105,65.4929319681078
"M25358",16.2483891115946,59.3439461144351
"M31934",38.331723182126,47.2990865662375
"M32155",57.1133864706267,42.0355105680911
"M39272",74.4878870637904,79.5180079512803
"M18433",30.2837653026205,49.6604673789722
"M13687",61.4720153697241,19.5641856031181
"M16640",49.0046934634265,29.4265230188609
"M18844",49.6280151802785,272.219921940784
"M22943",31.3432750765348,73.2459242497813
"M13688",19.2498988901046,101.026549312292
"M16641",30.0214460421418,55.8725142309566
"M19373",52.6086339075049,51.6809684520002
"M32755",41.4455469412138,75.7275668161645
"M36378",55.3278739547335,33.7270329971802
"M36613",65.5561100821596,87.1324546366618
"M13343",13.8744574724,127.584148811831
"M13689",22.4913892534271,59.6591977217203
"M22825",28.6486313688577,76.2049203034852
"M26284",46.9180567842959,95.0142501324898
"M29919",26.3348651444139,234.471994917539
"M33137",39.3301077417678,84.8252730352524
"M41633",118.287121367804,199.027544387732
"M23488",14.8457668386746,89.1502651301601
"M29564",37.4775041683352,46.5901132140111
"M36722",93.9184095794516,46.7617767796699
"M40888",118.386006578692,167.720684650215
"M22707",15.763343689106,57.2000068011715
"M25901",26.4213644720388,58.3762092027203
"M30280",65.7202942280621,34.4045990064141
"M31570",47.4339609556288,27.4876635504087
"M37494",67.5241825359959,116.387651335469
"M21281",40.7935593680377,54.1872469579877
"M29157",41.2542814115316,93.6291793608411
"M30043",30.3280812580711,21.8408484482738
"M32030",73.7358759810393,106.018345520491
"M43027",49.2087396545112,121.63537601785
"M11019",22.7244815208995,90.7131598522818
"M16874",19.2211488225129,105.438202358058
"M35123",105.397277019555,36.9277006476137
"M39363",121.522141159045,115.362176888734
"M13690",58.6490745638787,52.4541086893319
"M29023",38.6771244932359,47.7461650330693
"M29422",29.0932375712962,157.829990543551
"M34234",55.6779884666872,59.1110138862765
"M12309",10.018840163063,40.5965135521236
"M16642",35.438949459971,69.4056361814065
"M20900",28.6316680014642,97.2106767772641
"M36614",48.6673608723271,67.0254590761798
"M20901",18.7094021002919,64.037411959012
"M24987",50.0548295050155,124.600234285421
"M33603",57.146018804483,83.9848566005906
"M41472",71.3375464658417,198.846305339416
"M16519",12.1717047982774,87.690461807268
"M16643",25.0163024923261,56.1925294283443
"M18434",26.3961093192413,35.8371202903421
"M40308",96.6605336163923,68.7291225391044
"M2261",48.2614189635979,75.9868748075515
"M18186",31.6617960384381,87.6993256575528
"M24234",29.3071306201021,45.4745821329271
"M26285",43.57284196476,35.0056506434606
"M33998",89.7571246914932,82.2728831131999
"M38179",73.1824772700495,105.431608372428
"M41799",108.267757700348,155.795672689087
"M5003",14.7613654523451,47.7982503110666
"M33355",55.8637386795286,59.0060863571136
"M29565",37.9168454323283,44.9508109527823
"M16644",18.6245903987202,60.7488964177275
"M18845",27.6362118867995,55.5074641976188
"M22369",12.8882981117089,84.5270987555451
"M38467",76.3302529797625,81.926193225979
"M23202",22.0381904699158,78.0969336065636
"M23870",21.4188611483472,73.0046462308399
"M29423",50.8954424064506,65.8372306521238
"M22370",9.38279189550887,43.2113515205699
"M23203",61.72572232327,99.6394323727124
"M25359",21.8814824779828,56.4612351923771
"M26863",16.0058966826785,66.7925433030889
"M34714",140.388708807586,99.0887363967066
"M29676",89.9099442012688,65.0191819692819
"M30383",76.5378220107802,96.8369948539132
"M33470",74.8931126770481,69.2872480934759
"M34366",52.7670352095128,75.7907243905404
"M38772",107.891830261139,70.1950402924892
"M22371",17.901914181317,67.0848722347232
"M30602",52.0134423215702,45.0380838263601
"M19862",19.5872603202306,149.762380379543
"M27298",25.7838116679762,94.0399090045457
"M19863",19.2915972173716,92.4624543319703
"M24115",66.5128896586459,33.2877214328575
"M24598",28.3629763148116,48.5165328760508
"M34494",93.2478605511897,91.8751561550809
"M37720",60.4621706171837,53.6471168305333
"M40889",98.6704541808538,94.0022503849792
"M19864",22.9060186658878,74.9231096657968
"M20902",20.3754559978293,82.2405979278267
"M16645",11.8072903734998,35.6179012551758
"M27299",32.6413208766443,47.6061676858415
"M37721",71.6524021379534,80.6682222498577
"M41800",110.511234429547,55.5030270728126
"M22372",13.2220978855443,171.393468362785
"M31346",34.0769910113061,170.951219386921
"M36826",64.685356462826,60.5200822812334
"M39364",74.8654817287711,55.1544895266229
"M16520",57.2732030907827,47.2809756702518
"M24235",28.7853005293055,46.5917264138505
"M28740",56.9271052356375,106.435027265913
"M30603",35.4791796789625,65.9578401373999
"M35028",33.3900783706762,124.484781801273
"M37972",73.1075523260552,41.4692502898081
"M16646",18.7392273627421,36.9180187096172
"M18435",55.429345928696,70.9265010839768
"M36951",71.0453494320367,58.4655689910378
"M24351",15.3117857283948,44.8599783621739
"M24988",18.4209095881708,61.8301528022432
"M26286",40.5562289626433,97.7586691032031
"M26287",41.2513035310504,58.9594753493569
"M28349",35.3477407208044,33.342218500559
"M29566",36.528806195333,82.9223224920808
"M36112",32.4904254747094,33.9714273359827
"M23204",20.9784160728665,73.3593741966081
"M32276",34.4272939023197,40.5369372941808
"M37263",82.8086704534615,128.60222136661
"M24729",56.2585809857337,93.9652904155604
"M34495",60.5617543604884,103.984214533825
"M28014",51.7584875382429,123.599595506282
"M30044",30.1747481790848,67.7367754675589
"M32515",32.478442951102,62.4190294314539
"M35029",117.80517253047,58.3862320470339
"M40102",65.5381721878195,108.573167028752
"M18301",39.6782302928718,167.95068177475
"M33999",49.4569923768065,80.5437614393828
"M35030",64.9543071337961,151.845156778157
"M20112",42.5732675449512,41.5525200617204
"M28881",29.9284907044763,77.4716095459072
"M35333",62.9270887648063,107.551634002007
"M37722",78.204805724399,97.7390314764092
"M41634",65.2148028013475,187.430345916753
"M19865",13.792353592094,88.2898150777401
"M25902",38.2459694880804,46.7230326371514
"M35031",40.4028901450321,142.20362327911
"M38949",89.2877960655852,73.9289430581305
"M21137",48.0815122878252,38.7619730673718
"M41380",79.7041907234166,97.4717435362077
"M19224",22.9635412556666,65.8854048286232
"M20903",44.2451638041466,135.784096125424
"M34000",34.2264664029104,70.9072694307799
"M35710",40.7498411861687,88.0157209655098
"M26288",18.2890654332633,38.7369200393483
"M26489",34.5696314740137,112.499942608863
"M30604",36.3951592625413,84.9542137955691
"M34934",72.7327519558528,39.9695436414383
"M35124",75.3905937077343,66.7810699469439
"M16647",12.0719163718564,68.767039768314
"M21138",48.6714030494215,48.8945595608777
"M24730",46.4318900175859,95.7344010741349
"M35711",36.1702212166403,157.740703044584
"M42332",68.1763528053072,127.078721869774
"M16875",14.8698166860198,69.4586708239499
"M32900",27.457098120219,121.202039090439
"M32901",27.9799839057424,92.2041529001162
"M16135",26.9053612987755,46.3246305389978
"M23871",22.5069855837686,49.9187113018328
"M26490",24.8550109968153,59.6929581029768
"M34001",62.7608266502078,91.4621392092455
"M35125",69.8121309830461,57.9143629901438
"M18187",23.4195386814865,91.8834880720094
"M27453",44.684242959888,66.5477100661608
"M29677",23.6392392273872,82.2130890303793
"M32031",46.6944154309541,112.213040703373
"M39652",121.903895371318,61.6117301691882
"M21139",70.6765952946094,38.1470259797913
"M37723",51.5842849312828,87.8034402323959
"M38180",61.2137623388437,173.413729211205
"M25769",32.3242306288935,169.426462611441
"M30045",21.5517272591843,85.264651053903
"M38091",123.68345937756,81.7465330005903
"M37053",66.6675409301184,131.204179638246
"M17934",48.9324787452258,21.6054114272877
"M19866",14.8305980125952,96.9073745174108
"M25360",42.8850709333541,53.1712444059362
"M30834",70.5680635925167,32.1939667573944
"M5421",67.669483726466,55.0715391099837
"M40591",60.6108068891621,99.083176777981
"M6063",42.8135659883314,52.6911952749298
"M19073",42.5245045825737,44.457607413432
"M19992",11.4918445236087,47.2179802093367
"M35835",41.8029124607273,27.4720327411051
"M40103",105.521633207189,239.425986665654
"M15102",13.8732991159888,48.0302835639732
"M24352",19.5103125785407,59.4066743325179
"M29158",33.480002532501,66.3352012801005
"M37264",64.2849504847323,32.8623604230629
"M41473",81.1885423836166,112.965142281563
"M23055",66.3348337139744,106.938558053892
"M28350",33.8484886364096,99.2130047081543
"M38092",43.8610077864153,124.520970511168
"M2095",26.8188693061398,65.6872525281252
"M13236",21.1838329742789,86.346145512282
"M16267",18.5528970287768,46.2316262309409
"M24236",28.0734212672265,43.1825073451523
"M26491",24.8425072543625,128.298780096152
"M30605",55.124224704594,61.7956335319373
"M31234",35.4088841849798,149.279462554379
"M41297",78.9272239287372,133.647762779343
"M16521",18.2184561540781,83.3673825580549
"M26161",24.3560386097025,42.9257457642313
"M6064",19.3410137098599,55.0096777811028
"M10582",10.6219954017838,71.6490198599698
"M25770",64.7302926934591,102.239574286217
"M26162",34.011643976724,47.373289740811
"M22708",32.364618685673,52.4338091155165
"M33885",35.4231151801654,65.5572467551984
"M18070",64.7526854079829,45.0507028806694
"M32277",39.6485676619013,45.2630698066278
"M40890",61.6488839959317,108.71347416801
"M18302",8.44087641457235,125.31289263287
"M32756",33.8915434276296,101.338147504914
"M25361",35.3138208868796,102.393848215707
"M25240",35.7100222360415,46.0118959779017
"M29024",54.8751014310038,138.089770683641
"M30606",31.1403252541756,64.4380848044446
"M34715",33.0518225429714,116.506357308371
"M36615",95.8192091944168,106.16477483949
"M24116",31.8781171832568,36.1058692064105
"M25362",13.3124176609296,69.4829125515665
"M30607",19.6056439043957,66.9176047930728
"M28351",24.9642391145974,110.60755114177
"M29567",32.7601880243401,74.8143961270703
"M30608",27.3814170640455,66.9009592481135
"M36723",84.5123295166405,51.5712071500964
"M36827",101.390517785033,130.023251184524
"M29025",52.6836739826399,66.0072805380396
"M30981",26.0308030546274,85.9627112524953
"M40104",99.1447936657051,198.2883362139
"M33356",62.1035663548805,52.4198882179777
"M27895",30.3753295183347,111.276394645937
"M41298",109.960620663495,151.529473148429
"M22944",33.0378208908385,43.3366633729041
"M28491",15.3398859724065,68.5679000815023
"M29920",31.842733147606,84.4067927214304
"M34002",48.0672619784047,117.797957036473
"M10583",16.9576935176557,76.7625030498949
"M6450",16.0287982659359,43.4065285161348
"M24841",18.1553640514307,38.6628283066777
"M28741",63.5330154982829,90.8052297999896
"M37724",67.1498723505408,107.011370692752
"M27896",15.1426743546269,69.4605482047847
"M34830",63.0751216660018,80.0957941758696
"M35980",47.0745013531119,172.86371146382
"M7381",150.562746230319,93.0740218363779
"M11875",34.688721836095,49.7487870426551
"M28231",66.4760091380451,52.2693305599677
"M32032",45.866301022733,86.9819389469653
"M23334",27.1422718084327,37.5003475597683
"M24842",17.3978119404443,54.8020871681871
"M25363",17.2995260177388,110.532884749821
"M30046",32.9798944232819,31.6122212231411
"M36379",66.5626602425429,32.2039601153447
"M22945",26.2360119259094,122.978533084686
"M36616",124.591239024816,131.724197060813
"M25364",55.4399112821124,77.6109959537481
"M38181",33.1358109592329,41.0135124600584
"M21140",47.0864272907221,47.1171144876746
"M27300",19.2367780873943,64.8980511306121
"M34496",50.6253538575997,37.0977624956378
"M7382",228.152173879934,93.2600151161417
"M38282",70.2077649801656,109.883061119532
"M21433",29.2606686250728,81.5476145061745
"M34003",69.9398276718295,65.1000748711202
"M35126",141.770917640461,51.2286292639912
"M38862",128.033208891997,124.148117412463
"M41545",80.5066444908056,97.7720796542805
"M8361",29.2815917082695,28.6756709055388
"M17935",31.6888165500583,47.000665221708
"M22121",25.3026972590827,60.2985055785209
"M33138",39.9888719579581,115.762383228442
"M38283",79.5449188618399,118.811521792074
"M40105",89.3099275005991,301.591567346346
"M33471",29.9466614207882,69.925064368331
"M37725",55.7654670974591,124.053850057238
"M40106",85.9766508624849,198.077230600596
"M18578",36.1332652393511,67.6173542043623
"M8362",30.7498591620207,122.678492284186
"M24989",16.7123606223512,55.6881937026293
"M25771",40.5924008716766,45.6144483592663
"M40107",129.62787936905,284.764301892599
"M28595",18.0029313175021,83.6534896476026
"M24237",40.2980468624661,57.2903260618082
"M30148",22.2057599443865,44.7832707953451
"M30281",52.018805001847,125.365596947907
"M9259",25.3962736831777,141.190424521772
"M31935",60.3595515481986,80.7277447888235
"M20775",48.2407603208535,94.9798794662466
"M22709",47.3698708556599,121.82452373049
"M25639",22.7538072664788,113.534638239262
"M27602",37.1767672566895,87.3045531635283
"M35981",60.0935423276341,86.4867143074664
"M17125",55.3038507194726,50.1145211371694
"M17678",18.875494594033,161.797330645253
"M22826",16.187376818998,70.759948532652
"M26492",19.724257317611,94.4651993093991
"M35982",74.1507866063791,153.813694765895
"M27301",22.7694357810145,69.1560452967367
"M30047",28.7303806328201,30.5230837006307
"M33472",35.9971285706116,167.619418603945
"M24731",22.6090715405859,85.6526371333692
"M37726",55.9336052527355,75.3446419483924
"M41299",125.975957442545,116.106313040128
"M30048",21.2372582316729,78.2971913879866
"M30049",26.3879478571869,106.248351432451
"M41004",90.0634284720842,148.256446217522
"M25511",40.7239551070063,86.1731142399096
"M27897",15.1758408359216,56.6313205266885
"M24238",26.3790456596479,54.9765482315817
"M35334",54.2906934485604,61.0077143567195
"M17936",24.9962006692719,90.7546094779942
"M22605",20.1114295588987,58.6149898175278
"M33473",75.1862122611536,98.3297308026113
"M39273",50.5258353105936,86.1601444456338
"M19993",15.7465366950407,61.6929197692118
"M23335",24.9836468713404,49.8078904684356
"M25772",17.4167613913113,87.6243783626232
"M42673",103.543838102024,146.575133069183
"M8940",26.5842888037059,142.700016491892
"M40108",67.7317966290718,274.200694403598
"M31347",23.3211606665622,108.562012066712
"M32655",36.2693294530855,71.9746548096417
"M22710",31.3564769094961,52.9669076084618
"M23056",66.296484555386,108.649621730982
"M21141",29.9016665706629,77.5616697702637
"M32656",47.5879741392977,92.9564965623615
"M23205",27.9292254596423,43.9521735247497
"M25773",34.0465726306159,107.036448480105
"M26493",33.4615999247513,112.431726838174
"M27768",44.7245386031605,85.5230848084694
"M21142",49.2660357580166,78.1004852859684
"M24239",76.7438819409503,61.4265496696357
"M41959",82.3697191825635,50.8632780923685
"M42058",79.1849024480499,100.378766757055
"M8363",19.4599844832416,116.317942943109
"M38182",91.5874337345552,161.414365729624
"M7196",20.8497028183179,139.734978923496
"M27302",22.8137824796614,44.4595964075908
"M34367",35.0409789659087,76.3204526115628
"M5267",35.4621840231323,132.030752842874
"M11876",69.4804506356541,81.8746741607988
"M10584",19.6401932625763,88.3328938793778
"M14636",22.1727559264393,137.688879793895
"M14637",24.700609352381,146.812049699474
"M21143",57.8400167200558,56.0295054459619
"M30050",33.6414017668565,59.7468489093437
"M30282",87.8689487104798,36.1278548208015
"M31936",43.9935988279781,65.0440656015468
"M32033",57.2896254678092,140.348492127824
"M8364",57.0904402836112,48.7496698572142
"M11877",43.13818278527,57.5217609818243
"M21144",27.1039887454352,48.5035334820805
"M24240",29.8353290013371,56.2070072094897
"M30982",41.0230944673891,79.7437715015538
"M7110",19.2830984506564,113.74209034551
"M38093",57.2898820071117,55.8603207867636
"M21145",24.9145919209784,54.4493071185857
"M24241",47.4760591017529,101.628863598975
"M22711",37.5056602902494,82.4174559623668
"M32156",27.4868517539849,98.5351101308421
"M34126",216.114043407989,128.677901937958
"M6065",23.7003909067205,44.1912420944943
"M34368",86.5529091629153,62.7265320129483
"M40190",70.4989970198842,193.669016644113
"M19994",59.0055678723037,41.302110026973
"M22712",23.8584723292996,49.1242930583211
"M36257",73.7844646698307,64.047075099044
"M37385",83.4159552019064,34.3783828424924
"M16136",22.787960620636,88.6153058541798
"M8712",216.801889820206,88.7761599866502
"M8599",7.04690243742093,110.875091492716
"M8600",20.2950625665694,92.8299455280759
"M22827",60.8951833568187,119.378743763277
"M22946",12.1125585190005,64.7524472993106
"M35240",48.7121268790718,237.132257799705
"M37727",96.126359336706,60.7165532135146
"M11878",76.2161546140578,60.7464471050933
"M9965",33.0517647447045,117.546381460512
"M8601",22.2368534575638,120.231280411154
"M13237",15.2474894952396,90.8544773067696
"M8602",33.1660537676157,85.9126823062549
"M16137",22.2506141625117,66.7182915700812
"M22510",40.1208140105008,87.2921172332353
"M24242",31.5707851374825,88.0018172717725
"M26864",24.0681438568995,106.94835537052
"M28352",55.463677041855,74.5892693802728
"M26731",70.6369581398576,87.0327811558854
"M24353",18.8887102425232,75.5801839609617
"M26865",34.0571402587865,125.559607572509
"M20628",63.287577423767,55.929763890024
"M21146",20.202725807343,30.7695818973426
"M25640",63.2576308134594,102.157338466679
"M29026",32.0518891998684,56.7737531413454
"M34004",26.5752893523972,69.2376057639692
"M11879",41.1119360766592,31.9189663603898
"M8603",26.8307498096398,73.6306385457466
"M21147",61.1561964075242,75.2891651388667
"M21148",36.2903800471446,62.0366619546648
"M34716",78.408459873044,124.254952579162
"M42564",481.9229851799,109.458685724124
"M24243",14.5387100507582,85.8711297538801
"M25903",43.7450505873092,125.867651101752
"M27454",23.8516817580728,46.9899550603454
"M29568",32.728575548104,122.457186569891
"M6066",31.1427280626966,146.627238076437
"M9966",25.1386515110352,118.160046768046
"M10797",13.7310867775982,73.561626117026
"M22947",45.0851955261206,81.7538840876064
"M32278",30.1742571012971,62.8787739244913
"M37728",72.0505092812349,45.2354642601598
"M37729",116.489312665995,82.6041455506139
"M9065",27.1353506548263,34.3166332227647
"M16138",18.3947866057545,101.424273961023
"M21149",23.6780584891579,90.9791639043784
"M37054",49.9274407223564,162.073482531532
"M37730",62.1822480894703,45.9094164074036
"M9873",21.4175942742063,113.788035618925
"M22828",25.4342818972204,49.1095992595649
"M39458",135.130173263179,112.505524704465
"M39548",107.007945935498,84.3580725567246
"M32034",71.4567163322392,93.9313548891989
"M30506",40.0658828168206,86.3725806994037
"M30609",77.2313559532716,90.8459954592122
"M37495",44.2160641479406,128.555575920737
"M8604",15.1131869878898,43.9787425348385
"M10585",15.9888425086255,51.5567991354083
"M16139",29.3482323864563,63.4198967209692
"M26732",27.0522177277009,84.8874372088549
"M33245",71.9494542345532,99.397827021434
"M38382",45.4430217664543,65.3466497441369
"M8605",44.3693498263572,92.3225638243764
"M24244",37.2198385733475,44.0179503227814
"M27008",23.5331217551111,47.1847061257734
"M30283",45.4855195055264,43.1445888845903
"M13238",16.8276240014816,65.3856477723513
"M21150",16.3110109356592,77.0323015526419
"M28882",42.9650658059746,85.4186280961746
"M35127",85.1219382366629,69.4428972017843
"M7826",21.0603931705466,65.5551632893075
"M24117",21.6984141848152,39.6482547115023
"M29569",18.8892349301882,61.8497091185725
"M30384",31.5259959977322,74.3308493928614
"M33474",79.1582463651559,87.7916145405002
"M9687",18.3342809939814,51.0454959184974
"M10586",15.3836197038079,32.4750767171521
"M14503",20.5222490417038,85.2268782615556
"M32516",62.7602448637234,74.9031811589635
"M9266",46.0863245027638,61.5434019995201
"M9780",48.9101893824458,42.8886323695934
"M37386",79.3976340885844,126.337659254416
"M9066",15.7797623618209,37.5861563103993
"M16140",25.4877021187837,60.5714425863871
"M21838",12.1784884179874,104.731765208397
"M10686",45.8984187837579,74.0985488434647
"M12727",25.9925601826989,120.351136522632
"M21151",27.450314044664,102.124201192066
"M24843",13.9975768595972,88.670583801761
"M30746",50.527314859425,118.035453227237
"M9781",113.053434653868,72.2306398408277
"M10587",13.3151550220611,47.5024040240632
"M11565",19.0090512911537,37.5518056030851
"M34935",57.8210433258242,48.9324844321228
"M16141",17.7457529628765,70.1394165177863
"M24844",33.0515818486592,96.4213644176239
"M28015",24.971836304547,80.996232697875
"M30610",61.2855127757203,45.8738120300355
"M36483",118.733920601303,149.599581258857
"M9967",15.5463432846846,84.4346091810412
"M35836",72.2786169922616,86.0749164486614
"M9874",21.5823489367759,125.884103992405
"M10588",16.6754454039629,56.2537635307141
"M16142",17.7002306982966,70.3046727110899
"M10589",36.0434755805523,59.2124170022158
"M19374",72.829747202991,96.7602105689908
"M23057",52.0128990348259,80.9084431073425
"M30611",35.3116874584775,32.3057146259438
"M5422",45.9154289668391,64.1135588990709
"M10590",24.8741336756728,81.9747059161301
"M25904",24.573804540875,64.8187422338447
"M26391",20.6529488339283,62.5739083011261
"M32757",44.8745582459414,52.0853388577595
"M36828",104.569897182215,37.681681648029
"M37627",60.3781766780804,51.5475423266963
"M13239",28.2563560629061,112.128467840271
"M30385",67.5342265971856,124.330087312679
"M40109",84.0088564672816,191.797891988435
"M7383",229.244951242379,88.196790947905
"M10347",79.328245977959,68.0967342088894
"M10591",20.9659151474018,46.8736506109506
"M24245",26.3733788807384,76.8049567033548
"M30386",35.9815681975085,62.7753517736271
"M30612",27.7187460586057,55.5722334657582
"M31697",80.2717934417597,55.9963351240172
"M24354",17.4006260671761,35.2577980991234
