"","PC1","PC2","PC3"
"F31060",0.0466744307233662,0.0361549909048773,0.038942238299142
"F31061",-0.00810672291732413,-0.031327583464093,0.0407281921347216
"F31330",-0.0965374081310351,0.0329349868461496,0.000921293145848591
"F31910",-0.0526847675979775,-0.0160475975795846,0.00925441920480447
"F32044",0.0596551393140568,0.0286907610774976,0.0230599390295706
"F32137",0.0280966939386641,0.000316350831043492,0.0385793595684633
"F32172",-0.01065679933185,-0.0137243214723346,-0.0588498936601058
"F32271",-0.0721622166119155,0.0265459035985874,-0.0734825111575584
"F32555",0.00925086696978101,-0.00497585324621447,0.0170601242993695
"F32909",-0.0374494196768688,0.0549463572809944,-0.00350747277161654
"F32981",0.0340552323246877,-0.0701303768692066,-0.0306234111938638
"F34186",-0.0616655320956502,-0.0229614225383647,-0.0310643167121533
"F34288",-0.0178373213174918,-0.00651271046242527,0.0201059759647194
"F34452",0.0377679961329781,0.0361443092030628,0.0531538426888298
"F34687",0.0112556546315459,0.0593996051812312,0.0336682106639521
"F35412",-0.0553237928720244,-0.0215376820620935,0.00078296363064222
"F35897",-0.0194467878102272,-0.0190324275088029,-0.0431031151303428
"F35976",0.0481478824438316,0.0124529265114249,0.0990491239840058
"F36591",-0.0529579996808402,-0.0373772368855973,0.0187823113174935
"F36803",0.00755905109699753,0.041636732291405,0.010872563269057
"F36819",-0.00611253184621376,-0.0478157437384038,0.00331535488115366
"F36874",-0.0806685089788132,-0.0803235531944516,0.00164847379209575
"F37530",0.00214416319517433,0.0263150772736221,0.00525032695257154
"F37548",0.0290245920488901,0.0259472013321244,0.0582878303000062
"F37674",-0.0179905291043674,0.0279216125225526,-0.0207162091388825
"F38318",0.00841850171373003,-0.0152390914940677,0.0304380865250648
"F38414",-0.0194944907001177,0.0357673249274243,0.0066072684620326
"F38473",-0.0577074939138699,-0.0657916104281455,0.00215770573102129
"F38605",0.0857651822137911,0.0964019824653184,0.0566121455908603
"F38854",-0.0255086105596092,0.00654580580568893,-0.0146465433527166
"F38929",0.0153375669431793,0.00336868839543355,-0.0139582335718559
"F39690",-0.0699502498421719,0.0207267147273204,0.00102340669333975
"F39930",-0.0011621044819168,0.0418128480667148,0.0404341276176037
"F39933",-0.0441657326879642,-0.0114908037567702,-0.000164782864551488
"F40143",-0.076334427877438,-0.00634212882848452,0.0298227101768982
"F40610",0.0114891034998402,0.00863059654181077,0.0395416417054259
"F41026",0.00938121881794311,0.00763343566911545,0.0321865853571955
"F41342",-0.000858155136151017,-0.00939348309884084,0.00763774060396955
"F41799",-0.0841004794954834,-0.0178044883196054,-0.0378284030322456
"F42170",-0.0674016605858797,0.00193921513471472,0.0358475919629239
"F42216",0.0146069342783285,0.0114972870401549,-0.00485488059276432
