"","PC1","PC2","PC3"
"F33383",0.00833318652496909,-0.00313029583967681,-0.00281698736804489
"F33384",0.00604436643027206,-0.00194886959338642,-0.00377810163937388
"F33385",0.0049471613592754,0.00356968707432087,-0.0118367968656541
"F33386",0.00792403078291105,-0.0048608309836637,-0.00593202390575659
"F33387",0.00952935625365238,-0.00265872754609406,-0.00459392516969098
"F33388",0.00676693018996543,0.00118049776845118,-0.000956915686570509
"F33389",0.0101536253712139,-0.00174701086784672,-0.00459582326505064
"F33390",0.00157026587664438,0.0127524283247719,-0.00108524043476758
"F33392",0.00241740696024861,0.0131807664972526,-0.00194574121691198
"F33393",-0.00945831401893219,-0.000358587796190448,-0.00514535837874589
"F33394",0.00585224164324415,0.00160026119108177,-0.00414890508802876
"F33395",0.00875821723327695,-0.000131691856514855,-0.00198745839262516
"F33396",0.00440248846801609,-0.00180547844221876,-0.0053880013756697
"F33397",-0.010344121416517,-0.00146936786174138,0.000703447421908755
"F33398",0.000577589197671173,-0.00135913782408987,-0.00176663550539268
"F33399",0.00214324039913397,0.00218539017827746,-0.00812259215152184
"F33400",0.0104995449834005,0.00536721375568939,-0.00579249085120253
"F33401",7.45727343352919e-05,0.00321973208615842,-0.00533478025292908
"F33403",-0.00991854974225247,-0.00161653076570685,-0.0016526046213335
"F33404",0.00352482693216745,0.000723583191957908,-0.00771555033204927
"F33405",-0.00533350552798849,-0.00133579660455071,-0.0077160145518063
"F33406",-0.00545571047541167,0.00356105675586232,-0.0201581051298534
"F33407",-0.000355514038952,0.00213942554203516,0.00145402225720807
"F33427",-0.00170660677943815,-0.009427242497046,-0.000216170353361309
"F33430",-0.00674702904127643,-0.000753867850562009,-0.00229440945707364
"F33431",-0.00584313642049022,-0.000941449563665488,0.00217530956707582
"F33432",-0.00685215030838146,-0.00288192973056849,-0.0023598936824912
"F33433",0.00050075564086476,-0.00481769943127158,-0.00531707018848067
"F33434",-0.000268254781738054,-0.00116802078027884,-0.00564198983105969
"F33435",-0.00194761223355031,-0.00609163372188816,-0.0103875876356468
"F33436",0.000138156324761009,-0.00522350784350219,-0.00779279218254477
"F33438",-0.00191266154193586,0.0110896584144361,-0.00701369435050557
"F33439",-0.000261506729019307,-0.0042221409566132,-0.00215676950420588
"F33440",0.00552271426853925,-0.00388872062945575,-0.0125682662191595
"F33441",-0.000732135440056151,0.00973760310156936,0.00238494263044292
"F33442",-0.00291628594030117,0.00687622993471968,-0.00429414083942944
"F33443",0.00174711794852421,0.00834180032646323,-0.00265059651963303
"F33444",0.00767987709615899,0.00572865042453236,-0.00823881776873416
"F33445",-0.00200082721562334,0.0147925609661932,-0.000808827416752996
"F33446",0.00128609280956105,0.00967684706335055,-0.00310865401882686
"F33447",0.00971517905088955,0.0114335203860557,-0.00429691827108288
"F33448",0.00332755908149637,0.00709048824756679,-0.00513930051112378
"F33449",-0.0107794031373049,-0.00167691810782746,-0.012384146299879
"F33452",-0.00933202870783783,-0.00363368507360619,-0.0042260916674263
"F33453",0.0105909776858028,0.0010068164891087,-0.0108399044390352
"F33454",-0.00952520589398921,-0.000847731164094731,-0.0045296712425454
"F33455",0.00807205613639676,0.00199964736054168,-0.00829858652115394
"F33458",0.00631544954023569,0.00330769990175535,-0.0186598935422599
"F33459",0.00676796223360964,0.00315320139347714,-0.00804976824787283
"F33460",0.00749989727674108,0.000353394982227612,-0.0109177958235281
"F33461",-0.00769592817446033,0.000323967895731346,-0.0108441029122786
"F33462",0.00278120785305419,0.00301490090379022,-0.0148438460833454
"F33463",-0.00807981676698053,-0.000964184589860802,-0.0117719083562824
"F33464",0.00777392674760634,0.00321417429468954,-0.00374877432945381
"F33465",0.00815955367517277,-0.00224430137194803,-0.00359623012533867
"F33466",-0.00349292816531253,-0.00390770540513043,-0.0033238701454569
"F33467",-0.00161206745101091,-0.00176660409433451,-0.00924948451648463
"F33468",-0.00302696828021499,-0.000911974142448847,-0.00382992721221755
"F33470",0.000319407844162754,-0.00505278494710952,-0.00209940923096809
"F33471",-0.00890923856744814,0.0018149437531493,-0.0155253202405136
"F33472",0.00133889333546271,-0.00448760178528457,-0.00540342183143153
"F33473",5.77639313869657e-05,-0.00497912215024058,-0.00141285002263496
"F33476",-0.00983093889617551,0.000550347072280459,-0.0161648388272908
"F33478",-0.00987504375906483,0.000847469842287795,-0.0154848590262512
"F33479",0.000393027921403745,0.00374147373027571,0.00553205004641603
"F33500",-0.00356392390903331,0.0010242335669383,-0.00344102256808884
"F33501",-0.00473734849345755,0.000770301615621539,-0.00111650608291933
"F33507",0.00438160632721093,-0.00459556468909268,-0.00246170260543081
"F33508",-0.00079277804238633,0.00094806693815902,-0.00661209045918455
"F33509",-0.000537890871363127,0.00201487243142779,-0.00550741184668831
"F33510",-0.00677090143765427,-4.42896148604081e-05,-0.00389984856968172
"F33512",0.00175948233670258,0.00781953742286964,0.00216302272782048
"F33514",0.0016698360578327,0.00734871219211607,0.00352993044086387
"F33515",-0.00231854512333707,-0.0050766695124318,-0.0101282828190052
"F33518",0.00392511518892399,0.0102915539473429,-0.00596667106070409
"F33519",-0.0112419450189219,0.000145293685052324,-0.00825891383739832
"F33520",0.00558255298870184,-0.00144863621801081,-0.00379121920846083
"F33521",0.00930642277009101,0.0101711275529862,-0.0121416449204001
"F33522",0.00482853776518004,-0.00104970365233434,-0.00379234983743055
"F33525",0.0116196137517345,0.00405546792606485,-0.00687371518695019
"F33526",0.0038389294563255,0.00643776576898238,-0.0160899168180378
"F33527",0.00382777497100966,0.00647970502087953,-0.0160149996441511
"F33528",0.004626780611921,0.0066596078389285,-0.0162706114006036
"F33529",-0.00107474487784266,-0.00359001325402983,-0.00514569450094282
"F33531",-7.39282326058333e-05,0.00283144628903713,-0.00331169043947488
"F33533",0.000258731251490029,-0.0039008849825037,-0.0051646243805287
"F33534",-0.00837473185650957,0.00211645256060645,-0.0175388958666147
"F33544",-0.0104198651397091,0.00250991968753754,-0.0173275419968675
"F33554",-0.003856737304437,-0.0025171133524008,0.0018660863183725
"F33555",-0.00626332991807131,-0.000470168294110567,-0.00381209421612294
"F33556",-0.00113197690344561,0.0180942379981319,0.00119292105343076
"F33557",-0.00563824725460207,0.000220562902213419,-9.0049269278334e-05
"F33558",-0.00152944094294299,-0.00376520893590865,0.000137721178541071
"F33559",0.00101860162681598,-0.00219401401198553,0.00116530042549214
"F33560",0.00235316514733103,-0.00383232074598566,-0.00583864702728038
"F33561",-0.00321359246504044,-0.00452850932228396,-0.0104046812167848
"F33562",0.000134981832668335,-0.000267485825787161,-0.00175902616925751
"F33563",0.000892003752443276,-0.00942388673343819,-0.00798075438268661
"F33564",-0.000795563103773306,0.00743568603403762,0.00300717420010266
"F33565",0.0086562598210542,-0.00198894348715794,-0.00321353878963168
"F33566",0.00941478411907973,0.00109725349564497,-0.00344387817245547
"F33567",0.00932124116118362,0.00149850064193962,-0.00313770953810896
"F33568",-0.00947605771576639,0.000213106880370435,-0.00648840566863633
"F33569",-0.00931981150248442,-0.00126950484210143,-0.00523246448511385
"F33570",0.00297935906553517,-0.00702435116250701,-0.000670649177179434
"F33571",0.00924478776411657,-0.00436308368959842,-0.00192597625436367
"F33572",-0.00156637661078813,0.00779350537764074,0.00873475953725418
"F33573",0.0099881361096078,-0.000324494725173643,-0.00716336487546011
"F33574",0.00760376471973245,-0.00994650839449441,-0.00598778963308072
"F33575",0.00397214206042851,0.0140437584920769,-0.0135633412420015
"F33576",0.00388488243709986,0.0134375350800483,-0.0121512514672976
"F33577",0.00212185118810778,0.00121071610961003,-0.00496614480695121
"F33578",-0.00896660701661947,-4.65129786533132e-05,-0.00991294489677303
"F33579",-0.00107238920058558,0.00119140707071173,-0.000412115358091568
"F33580",0.00150402971871533,0.00427039112809358,-0.00080835471412661
"F33581",0.0140426882923215,0.0014012221539147,-0.00543259693141208
"F33582",0.00241735571507495,0.0143295683197725,-0.00502402328236484
"F33583",-0.00990750138803601,0.000612140215554476,-0.0101697099897123
"F33584",0.00124603082783349,0.0159564003002369,0.00115656431422595
"F33585",0.00616925710036354,-0.000617821072008086,-0.0114636666741845
"F33586",0.00690387611866172,0.0173486214028273,-0.00282549943737001
"F33587",0.00249289853840952,0.017020120484989,0.000345871231772849
"F33588",0.00899704948956211,0.00144761604446002,-0.00719847269725787
"F33589",0.000404749456677085,0.00177238831063497,-0.00210168642700425
"F33590",0.00167127291278206,0.000529881849056291,0.00133368982616631
"F33591",-0.00994676452234269,0.00103669649534786,-0.00826360416670025
"F33592",0.00508040260659282,0.00101527311365486,-0.0184535747353483
"F33593",-0.00997401662622737,-1.78517745209132e-05,-0.00605088216431295
"F33594",0.00787373963120615,0.00500774053871158,-0.00911108532932915
"F33597",-0.00937706730151471,0.000314177245180339,-0.0166294898547674
"F33599",0.00451073017518146,-0.000116185132482187,-0.0111186842121736
"F33600",-0.00681474609366309,-0.000192545261854185,-0.0140915646604468
"F33601",-0.00936062270052442,0.00135975353544145,-0.0169199627104686
"F33603",-0.00198663158669663,0.000632939162249679,-0.00429432358908846
"F33604",-0.00804296655577759,0.000178019311921754,-0.0159052534683119
"F33605",-0.00795625294315786,-8.87026132972725e-05,-0.0158506027475677
"F33608",-0.00959205306882584,0.00220713739444461,-0.0187423810856032
"F33609",-0.00587035200178487,0.00227226631836051,-0.0181224361884933
"F33610",-0.0097009398115454,0.00193605546751003,-0.0185114247079371
"F33637",-0.00345565749782837,-8.28875085856962e-06,0.0010506106597916
"F33639",-0.0057714858203793,-0.00455963430397053,0.00474215458018007
"F33640",-0.00380871511207235,0.00490218969862769,0.00353561991982336
"F33642",-0.00475456918412287,0.00461207106796219,0.00240106147283661
"F33643",-0.00559873502986432,-0.00366204319239245,-0.0045449783806015
"F33644",-0.00399463380398382,-0.00207765297294266,-0.00444270138018826
"F33645",-0.00759572289048518,-0.00267775227379014,-0.00470641834573506
"F33646",-0.00572082294251645,-0.00418491418011945,-0.00524409540927305
"F33647",-0.000351400707358239,-0.000426893846561876,0.00437810880511259
"F33648",-0.00209778039912647,-0.00710981932817806,-0.0125737799997294
"F33649",0.00563686896896001,0.00108242954794806,-0.00839388143552037
"F33650",0.00541383955110624,-0.00228888560591434,-0.00190146895241717
"F33651",0.00661243431838738,0.00818901790153293,-0.00795571853333944
"F33652",0.00753262669414072,-0.00285108225805784,-0.00461616809319932
"F33653",0.00418599502309336,-0.0031225886060427,-0.00247433947260751
"F33654",0.0104822670050357,0.00242428901547079,-0.00328374362571587
"F33655",-0.0087537997345288,0.000457643517527972,-0.0118519334160556
"F33656",0.00464639481748745,0.0150073215450805,-0.00167389603277635
"F33657",0.00726402070580032,-0.00630190452871489,-0.00485328210804932
"F33658",-0.00160882111482236,0.00404408201197264,0.00302124329002576
"F33659",0.00885908955892621,0.0063430174072339,-0.0099019487167156
"F33660",0.0118716483801861,0.00142479548408993,-0.00675839208080882
"F33661",-0.00822204715938204,-0.00048776183647782,-0.0110351757722541
"F33662",0.00936189925319021,-0.00441348111705855,-0.0119078262636658
"F33663",0.00321659373530163,0.00263490000537539,-0.0066487704365079
"F33664",-0.000333781674579144,-0.000181706349745792,-0.00432858089343291
"F33665",-0.00108526347706522,0.00474639571835748,-0.00619118583093217
"F33667",-0.00921394901260159,0.000538757355726532,-0.0142661970288385
"F33668",-0.00505061627155025,0.00476143054418574,-0.0193152111704061
"F33669",0.00472083181260205,-0.000662760186894991,-0.0154783270640995
"F33691",-0.00295144150525541,-0.000466567239700337,-0.0033794925639076
"F33693",0.00185705708373974,-0.00845071924766619,0.00520228885291905
"F33694",0.00199578284254906,-0.00806369661173751,0.00570106460034536
"F33695",0.00242189479792577,-0.00815815207163209,0.00533497721218523
"F33696",0.00407219331789422,-0.0100470807548926,-0.00674180276466309
"F33698",-0.00893412441367804,-0.00754317167550055,-0.00603719563370531
"F33699",-0.00700123071908102,-0.00571513493345135,-0.00384369354518861
"F33700",-0.00921586081985004,-0.00765050943222766,-0.00604748231528515
"F33702",0.00565521740808807,-0.00847703178662179,-0.00448529348568492
"F33703",0.00535554014762544,-0.00177293489468013,-0.00230884816916338
"F33704",0.000162838902597965,0.003296125950448,-0.00367763521054613
"F33705",-0.00758987107923833,-0.000777130177221327,-0.00909082911437216
"F33706",0.00641530017145505,0.00270204622730879,-0.00738882860336589
"F33707",0.00276962805719136,0.00371204946587357,-0.00650162747270652
"F33709",-0.00138935535407549,-0.00571250049304963,-0.00930421816393492
"F33710",0.00616688387927874,-0.00117656973271538,-0.00451656398446597
"F33712",-0.00965342973317654,-5.39529332348673e-05,-0.00770786236017163
"F33713",-0.00900750874409024,-0.00210340951569883,-0.00799741051674541
"F33714",0.00128309740851669,-0.00256399602272736,-0.00414094093072797
"F33715",0.00277650097131302,-0.0036229643607916,-0.00746960348369244
"F33716",0.00252561756897097,0.0127804230259712,-0.00433172240015174
"F33717",0.00266304793947332,-0.00485659818908305,-0.00253034695219257
"F33718",0.00684810681819315,-0.00119766827004121,-0.00906272099377394
"F33719",0.00641253939494581,0.00576891635617634,-0.00529970722643587
"F33720",0.00571999542349186,0.00149734276972691,-0.0137475970272128
"F33721",0.00579466585987149,0.00290713139953394,-0.00949912730808799
"F33722",0.00343682622547177,0.0162877327398867,-0.0122509012499444
"F33723",0.00755967850934721,-0.00201605623016366,-0.000611012257586899
"F33725",0.000526842170116328,-0.0046746909703757,-0.00554278585652049
"F33726",0.00794806623614757,0.00736935312303664,-0.00980340358699363
"F33727",0.00963050366078547,0.00380730260222101,-0.00448320619511781
"F33728",0.0104684925370458,0.00491232141518703,-0.00493744049096271
"F33731",-0.000864772039598202,0.003531841100268,-0.0202463540349291
"F33732",0.00479982479456956,0.00994314438172023,-0.012337802717929
"F33733",0.000884916318721374,-0.00133504511311508,-0.0188621231333181
"F33734",0.00583980200987618,0.00759143083034135,-0.0171539208524617
"F33735",0.0050244465207354,0.000761615587031638,-0.00790443635160282
"F33736",-0.00884899197832645,4.06053903114122e-06,-0.0149791104264574
"F33740",-0.00780104810527239,0.00178104745992338,-0.0179394584738887
"F33759",0.00325108862372293,0.00198990026691935,0.0025109061688036
"F33760",0.000388732876444185,-0.00130727136044357,-0.00455078203453493
"F33761",-0.00352627652159466,0.00187074446863522,-0.00336321581503407
"F33762",-0.000706942228870996,0.0148369019835955,0.000858162831362972
"F33763",0.00646966472351788,0.00173736878476783,-0.00597239433150108
"F33764",0.00718030674565767,0.00242554201980147,-0.000961835553117595
"F33765",0.00741051479716707,0.00126498679514809,-0.00166403160281024
"F33766",-0.000178748493910814,0.00395278426014198,0.00215478047908206
"F33767",0.00488387239302106,-0.00473908005932893,-0.00397436170783255
"F33768",-0.00859894269124656,0.000414995586637196,-0.0102077211334677
"F33770",0.00539628453095349,0.00387671720663048,-0.00668331627707602
"F33771",0.0108820835855649,0.00183990577954267,-0.00886734259360873
"F33772",0.0021911250022016,0.00201922633162449,-0.000949255377551741
"F33774",-0.00986607202129703,0.000272066434246418,-0.00833279329865973
"F33775",0.00775113438990763,-0.00207493869134188,-0.00491913320148974
"F33776",0.00454047149055122,0.000203948006839482,-0.00793022022157452
"F33777",0.00421254321505301,0.000223404395990556,-0.00629092275924764
"F33778",0.00452816424195432,0.00019315301789772,-0.00773903769327742
"F33780",-0.00120963203898673,-0.00154831899257397,-0.00841152913570858
"F33781",-0.00982518884817904,-0.00192692487938728,-0.00232262354140135
"F33782",0.00768372679622017,-0.00382293987824147,-0.0101169506094369
"F33784",-0.00497172882541535,-0.00135609040061236,-0.00271197800056634
"F33785",-0.00725931944998253,0.00162172904172707,-0.0161018902087809
"F33787",0.00252409123458383,0.00621380507947225,0.00883089145164783
"F33808",-0.000892964122465536,-0.00805586420998477,0.00290577799991379
"F33809",-0.00407275952483773,-0.00799149991156887,-0.000128156820908994
"F33810",-0.00248743826722491,-0.00135171883207014,-0.00268041735216208
"F33811",-0.0113019363874371,-0.000627993153403873,-0.00414182641221068
"F33812",-0.00699329093244982,-0.00105329529116873,-0.00840013194967139
"F33813",0.00763747148514982,0.00130996517610359,-0.00107578155932978
"F33817",-0.00010571951780504,-0.00508015402493259,-0.0073581983952481
"F33818",-0.00407419289845288,0.00232336218973709,-0.00569742638575756
"F33820",4.45047731194344e-05,-0.0047424342452989,-0.00889817047379382
"F33821",-0.00605409215719754,-0.00217436590186073,-0.00555643410226175
"F33822",-0.00449447923355464,-0.000558849821119432,-0.0048261151174441
"F33824",-0.00887696933200493,-1.01786169519851e-05,-0.00890383943044546
"F33825",-0.00121143310927573,0.000699537013545336,-0.0168331307139839
"F33826",0.00850397463362472,0.0031104225941606,-0.00609209076981776
"F33827",0.00175710644769627,0.0123815162070047,-0.00346206211119037
"F33828",0.00222388632050286,0.000458058720806329,-0.00461109435700248
"F33829",0.000298346690739117,0.0137752665032887,-0.00167055811248185
"F33833",0.00133165333542375,0.0126591304690599,-0.00209597486992877
"F33834",0.000139571096067027,0.00320547534553675,-0.00102561024077059
"F33835",-0.00076871302738985,0.00708437650981691,0.00874043651440903
"F33836",0.00253571619735024,0.00378027053801682,-0.0033122161428403
"F33837",0.00654805151567489,0.0102812086138902,-0.00931505528433547
"F33838",0.0112169986027255,0.0110208828990774,-0.00988842826366237
"F33840",-0.0109584347582317,-0.00120491245616941,-0.0105418943035432
"F33841",-0.00237392357354778,-0.00386975844843762,-0.00969971349373154
"F33842",-0.010898553013006,0.000120890401438173,-0.00849362411261085
"F33843",-0.00786174954178073,0.00330741699865415,-0.0172221389976443
"F33845",-0.0082200641073262,0.00232106683825404,-0.0125594469143739
"F33846",0.00980762212693997,-0.0040451051671344,-0.0058050691110287
"F33847",0.00106032981475801,-0.00425273893688285,-0.00740490487730715
"F33848",0.00690074584859476,-0.00303396987095944,-0.00532299444670627
"F33849",0.00628715766578214,0.00838371395766948,-0.0131584835581607
"F33850",0.00744994896654955,0.00510910034203992,-0.0150186762649734
"F33851",0.00701713746044558,0.00819659406246885,-0.00782099909599493
"F33852",-0.00873212757430664,0.0026516016484541,-0.0152822855635199
"F33861",-0.00734372398775655,0.00334191038853286,-0.0164747561378992
"F33862",-0.00360274689644538,-0.00127875001651917,-0.00499489139049673
"F33879",-0.00117722210060783,0.000679671770660367,-0.00202013992093819
"F33880",-0.00267251253948984,0.00238511010995877,-0.000438799440072932
"F33881",-0.00588032876864422,-0.0119231689468238,-0.00468249033192019
"F33884",-0.00590022009612546,-0.00141098402723937,-0.00218790955592208
"F33885",-0.00636355580701376,-0.000979306564980827,-0.00221113417519377
"F33886",-0.00534247411596998,0.00260605917611186,-0.0054935837024173
"F33887",0.00706586417012351,0.000879741742160241,-0.00807894813910265
"F33888",-0.0111802715360688,-0.00322175340728988,0.00362200994437344
"F33889",0.00395829131200461,0.00494591881117586,-0.000690318842051316
"F33890",-9.95061107708262e-05,-0.0043757625366606,-0.00211191492853026
"F33891",0.00237532301849691,-0.00488544939318489,-0.00216658552742086
"F33892",0.00851432923451698,0.00631275617825275,-0.00229522267465872
"F33893",0.000379081236564235,-0.00440045019039203,-0.00229941860006248
"F33894",-1.05945077413309e-05,0.0153521933519661,-0.00358230765065143
"F33895",0.00544686045750283,-0.00357945288928658,-0.00128065015808038
"F33896",-1.10879267108544e-07,-0.00618224999782791,-0.00929251539092503
"F33897",0.00755655926354407,0.00103290548691874,-0.0015551679411045
"F33898",0.00399934774061843,-0.0023500540678585,-0.00351993211872588
"F33899",-4.04854014650836e-05,-0.00632735325014707,-0.00883217687321925
"F33900",0.00893000551531992,-0.00255980182360391,-0.0103122545152063
"F33901",0.00772435309776037,0.00372478932809778,-0.00564964452733731
"F33902",0.00921003492201863,-0.00368890144362597,-0.00621962538862275
"F33903",0.0120342376102951,-0.00105893665476735,-0.00993709771454443
"F33905",0.011196755037338,0.00371637272400807,-0.00858992687394493
"F33906",-0.000316520186671289,-0.000312168302407759,-0.00334236227657834
"F33907",0.0109436539774969,0.00164828634505753,-0.0115101243691362
"F33908",0.00187458527932422,0.0130898490687446,-0.00276482247973627
"F33909",-0.0105669738644473,0.00128815597468541,-0.00256526512408597
"F33910",0.00869559413349151,-0.00153620973677611,-0.00177247831224644
"F33911",0.00993615831874283,0.00563625451289315,-0.00682182735975797
"F33912",0.00818470016667376,-0.00372947611053458,-0.000740978539171075
"F33913",-0.0003448984534702,0.00244011391016073,-0.00787336467672893
"F33914",0.00211613893667452,0.00306810970402195,-0.0090229477731227
"F33915",-0.00902347973165763,0.00236811740158993,-0.0188366414421157
"F33916",-0.00573195698763188,0.00321293647162696,-0.0186988404761665
"F33922",-0.00412116829673207,0.000875453107197878,-0.0202086543598249
"F33938",-0.000363779176200958,0.0131453927233842,-0.000283149228616287
"F33941",0.00020372875971973,0.0138760272383915,-0.000497741907662306
"F33942",-0.00648133709780048,0.00828520814781601,0.00227357255854527
"F33944",-0.00976438843988321,0.000814656145397802,0.000980000061256652
"F33945",0.00096006475698566,0.0100434456846892,-0.00059711409887384
"F33946",-0.0100740699744802,0.00403691906613853,0.00116033395836134
"F33949",-0.00217298072289142,0.000892083687316944,0.00227211712038793
"F33951",0.000248604904550224,0.0141083251935407,-0.00279083043226847
"F33954",0.000154885886372056,0.0135033923282379,-0.00292924463628905
"F33955",0.00201489647203871,-0.00133117789381601,0.0036782036699123
"F33957",-0.00358925254939165,0.01170893524363,-0.00395809803897831
"F33959",-0.000448636065126747,0.0118467406887598,-0.00848382646324051
"F33961",0.00493040905452276,0.00703862398460808,-0.00949239601405586
"F33962",0.000311012035514347,0.0124099792531088,-0.0021836318861532
"F33965",0.000562981266798835,0.0071274701210763,-0.00672369625410205
"F33966",-0.000590793925802876,0.00723121227532393,-0.00563040980430664
"F33967",0.00173551011786888,0.00929063510308473,0.00195731371072614
"F33968",0.00112150482547197,-0.00835083701132724,-0.00577950540638445
"F33970",0.00176370011095647,0.00184569098377717,-0.00503131307748243
"F33972",-0.00791393761854599,-0.000102234483354783,-0.00697044059581608
"F33973",0.00201416480997973,-0.00751653845185362,-0.00421040350000566
"F33974",0.00474766482150198,-0.00190668452717023,-0.00590864602904065
"F33975",0.000418753557599388,-0.00545880827246045,-0.0100623346614624
"F33978",-0.00110224514221038,-0.00440303835497772,0.000117798109554316
"F33979",-0.00146222685453881,-0.0053258808643376,-0.00968469902917325
"F33980",-0.00861888062937827,-0.000800055817283272,-0.00158809693903287
"F33981",0.000536066369754569,0.014004431359031,-0.00315716224582247
"F33982",-0.000693151029960314,0.00686052313825277,0.0036503694320139
"F33983",0.00715875520332777,0.0107142093386661,-0.00784842818293824
"F33984",0.000754962645373951,0.0144945459349672,-0.00268139981758281
"F33985",0.000190978848531858,0.00779835328527026,0.00454715167777291
"F33986",-0.00923120292224817,-0.000139704725199848,0.00177997408621964
"F33988",-0.00949267224896213,0.0012786108919627,-0.0139105498979537
"F33989",0.00405973565178379,-0.00394367425186316,0.00236933105438932
"F33990",-0.0100216686489615,0.00177152009691049,-0.0159803789265394
"F33991",-0.00155055875416957,-0.00100013105738791,-0.00320776098574697
"F33992",0.0114108767259266,-0.00205039396090776,-0.0100942145794046
"F33993",-0.0065666441773382,0.000846883974691539,-0.00999728688255328
"F33994",-0.0085726797302722,0.000648661979535864,-0.0135940385565279
"F33996",0.00354205597863464,0.00815688778267868,-0.015930575603164
"F33997",-0.00221118100408567,0.00410735231378624,-0.0148614745158556
"F33998",-0.00742250246318821,0.00341609588103495,-0.019072770761588
"F33999",0.00687932568375362,0.00511548093905804,-0.00986954156895348
"F34008",-0.00885280010106437,0.00184863248027546,-0.0174274247077361
"F34009",0.00703532602888504,0.00531472138996527,-0.00921668249026544
"F34010",0.00483422349130508,0.00866771467480873,-0.0158275782993325
"F34015",-0.0104015796970305,-0.000627123038247524,-0.0161912146893107
"F34016",-0.00591512099941842,-0.000114626127561991,-0.0169008166580102
"F34031",-0.00111426783936493,-7.07795327084328e-05,-0.0041826761649528
"F34032",-0.00159092853442657,0.000550300168168595,-0.00299158146803623
"F34038",-0.00579668180176159,-0.000482267300677379,-0.00274120228473726
"F34041",-0.00963296460485331,-0.00176941812167862,-0.00174712811831821
"F34042",-0.00313506083611497,-0.00501431727203916,-0.0106614186657411
"F34043",0.000469007110581679,-0.00831315558957401,-0.00439813475065057
"F34044",0.00504216919116613,0.00649792859050449,-0.00936830626551904
"F34045",0.000127685312775215,0.00323130366614049,9.91642119242515e-05
"F34046",0.00103833984713766,-0.00318243348880494,-0.00488000965033151
"F34047",0.00766744882802815,0.000205541350281839,-0.0123533218324575
"F34048",0.00054189224144585,0.0142214764725543,-0.00191616047281701
"F34049",0.00675632441613858,-0.00337744559541075,-0.00212769882330673
"F34050",-0.00810414437603652,-0.000734011980032711,-0.005613915889511
"F34052",0.00948701101180173,-0.0045129290327424,-0.00587728785465009
"F34053",-0.00461261555472509,-0.00649120572353198,-0.00162105883734757
"F34054",0.00800120202120717,-0.00459217498380695,-0.00701186010879534
"F34055",-0.00637818439127902,-6.56110545067873e-05,-0.006997159258374
"F34056",-0.00888546988502213,0.000404402446982502,-0.00958310224544846
"F34057",0.0104010530937266,0.00152684436275876,-0.00351075536658551
"F34058",0.00362631827049731,0.0140977619181676,-0.00396062722141373
"F34059",0.00555508710213835,0.000621470264852182,0.000130421264124393
"F34060",0.001340612345972,0.0134503524010119,-0.00393175735409802
"F34061",0.0014138248858918,0.0126490997323915,-0.00352992908736518
"F34067",0.00626515632572289,0.00784794743951536,-0.0176569997099638
"F34074",-0.00539955583671485,0.00306919241382695,-0.0170441898360503
"F34075",0.00216753460463782,0.00993315131570376,-0.00556761441358228
"F34076",0.00338227330525105,0.0133793244582842,-0.0102368465468705
"F34077",-0.00120780422354786,0.000976476676773312,-0.00876516680224844
"F34078",0.00460421275457396,0.0126684081819365,-0.00813793686813801
"F34079",-0.000487423795564592,-0.00190493970774524,-0.00350662455998282
"F34080",0.00396718187409161,0.00533541416789882,-0.0106052477977939
"F34081",0.00284988272259008,-0.00150322973974183,-0.0100975001069345
"F34083",-0.00275549478381619,0.00739260126170396,-0.013534536740137
"F34100",-0.0062374204435796,-0.0076918071302804,0.000590460404913954
"F34101",-0.00454454329704034,-0.00358364027332927,0.00475504202305488
"F34102",-0.00727011612940178,-0.00531540029278847,-0.00292423214676419
"F34103",-0.00368854453629364,-0.00922121293103122,0.000290041532446101
"F34104",-0.00408289724076413,0.00230581279901813,0.000807352039044039
"F34105",-0.00149305895889478,-0.00350574114761298,-0.00263134671328203
"F34106",-0.00768201021114283,0.00633086438237435,-0.00374723053719687
"F34109",0.00894818503539667,-0.00546801087312897,-0.00642684325429668
"F34110",0.00931488848403809,-0.00507936146017156,-0.00254878377359361
"F34111",-0.00950317373270178,-0.00196989038997647,-0.00349853479009864
"F34112",0.00237057537307849,0.0162869315805048,-0.00309271466330707
"F34113",0.00181875463959232,0.00498131330377922,0.00587171489110123
"F34114",0.00838197727784446,-0.00307605516204932,-0.00634769603338361
"F34115",0.00533510549814363,-0.00942780972033207,-0.0102000852613953
"F34117",0.00792479803690459,-0.00410058329450456,-0.00969683146611552
"F34119",-0.00985348877920986,4.31244768577368e-06,-0.00630058548830642
"F34120",-0.0039480315964263,0.00443201676215672,-0.00823017315996932
"F34121",0.000713382081536535,0.014401627827308,-0.00217872855729958
"F34126",-0.00966764623106113,-0.000589333779285028,-0.00619408108763682
"F34127",0.01053269214412,0.00547094818914464,0.00285316520599646
"F34128",-0.00824481133497093,0.00280457583731351,-0.0199775261975932
"F34129",0.0083860822056471,-0.00241292956364539,-0.0122310897014113
"F34131",0.000893139190620395,-0.004100097344617,1.55515642322299e-05
"F34132",-0.00675665194179176,0.00436684536156072,-0.0208093399090908
"F34133",-0.00702814547930527,0.0027865850134884,-0.0200199614056139
"F34137",-0.00748802185162812,0.00307988250441758,-0.0194040015805197
"F34138",0.00516757174702989,0.00102726655881332,-0.00243691125158759
